# Threatbase Threat Intelligence Feed - Brute-Force IPs
# Last update: Sat, 27 Jun 2026 10:16:42 +0000
# Count: 24461
# Format: IP,FeedCount,RiskScore,Tags
112.66.180.229,5,HIGH,Brute-Force|Malicious|Spam
112.86.146.178,7,HIGH,Brute-Force|Malicious|Spam
112.91.253.202,5,HIGH,Brute-Force
112.94.9.223,5,HIGH,Brute-Force|Malicious
112.94.253.221,5,HIGH,Brute-Force|Exploit|Malicious
112.96.211.79,4,HIGH,Brute-Force
112.96.228.216,3,HIGH,Brute-Force
112.99.6.62,6,HIGH,Brute-Force|Malicious|Spam
112.103.253.145,7,HIGH,Brute-Force|Malicious
112.116.164.136,6,HIGH,Brute-Force|Malicious|Spam
112.117.251.66,6,HIGH,Brute-Force|Malicious
112.119.21.245,6,HIGH,Brute-Force|Malicious
112.120.115.152,8,HIGH,Brute-Force|Malicious|Spam
112.120.171.95,9,HIGH,Brute-Force|Malicious
112.124.37.132,7,HIGH,Brute-Force|Compromised|Malicious
112.126.62.31,4,HIGH,Brute-Force
112.133.244.185,3,HIGH,Brute-Force
112.137.143.2,6,HIGH,Brute-Force
112.151.178.49,7,HIGH,Brute-Force|Malicious
112.161.26.125,8,HIGH,Brute-Force|Malicious|Spam
112.161.42.97,4,HIGH,Brute-Force|Spam
112.162.111.205,5,HIGH,Brute-Force|Malicious|Spam
112.164.196.95,6,HIGH,Brute-Force|Malicious|Spam
112.164.209.49,7,HIGH,Brute-Force|Malicious|Spam
112.164.209.55,6,HIGH,Brute-Force|Malicious|Spam
112.164.211.228,6,HIGH,Brute-Force|Malicious|Spam
112.164.217.142,5,HIGH,Brute-Force|Malicious|Spam
112.164.224.70,6,HIGH,Brute-Force|Malicious|Spam
112.164.228.18,7,HIGH,Brute-Force|Malicious|Spam
112.164.239.83,6,HIGH,Brute-Force|Malicious|Spam
112.164.239.190,5,HIGH,Brute-Force|Spam
112.164.240.110,6,HIGH,Brute-Force|Malicious|Spam
112.164.252.183,6,HIGH,Brute-Force|Malicious|Spam
112.164.253.71,5,HIGH,Brute-Force|Spam
112.164.253.222,7,HIGH,Brute-Force|Malicious|Spam
112.167.99.220,10,HIGH,Brute-Force|Compromised|Malicious
112.168.1.182,6,HIGH,Brute-Force|Malicious|Spam
112.168.38.78,6,HIGH,Brute-Force|Malicious|Spam
112.168.121.39,7,HIGH,Brute-Force|Malicious|Spam
112.171.25.1,6,HIGH,Brute-Force|Malicious
112.171.133.147,6,HIGH,Brute-Force|Malicious
112.184.4.156,5,HIGH,Brute-Force|Spam
112.184.11.161,7,HIGH,Brute-Force|Malicious|Spam
112.184.11.165,5,HIGH,Brute-Force|Spam
112.184.13.136,6,HIGH,Brute-Force|Malicious|Spam
112.184.14.127,7,HIGH,Brute-Force|Malicious|Spam
112.184.21.53,6,HIGH,Brute-Force|Malicious|Spam
112.184.22.125,5,HIGH,Brute-Force|Spam
112.184.28.133,7,HIGH,Brute-Force|Malicious|Spam
112.184.37.182,5,HIGH,Brute-Force|Malicious|Spam
112.184.40.215,6,HIGH,Brute-Force|Malicious|Spam
112.184.50.152,7,HIGH,Brute-Force|Malicious|Spam
112.184.60.138,6,HIGH,Brute-Force|Malicious|Spam
112.184.61.153,6,HIGH,Brute-Force|Malicious|Spam
112.185.16.157,4,HIGH,Brute-Force
112.186.102.33,6,HIGH,Brute-Force|Malicious|Spam
112.186.112.55,6,HIGH,Brute-Force|Malicious|Spam
112.194.142.167,6,HIGH,Brute-Force|Malicious|Spam
112.199.243.59,6,HIGH,Brute-Force|Malicious|Spam
112.201.65.112,4,HIGH,Brute-Force
112.202.49.67,4,HIGH,Brute-Force
112.202.62.61,2,MEDIUM,Brute-Force|Exploit
112.202.113.231,5,HIGH,Brute-Force|Exploit|Malicious
112.203.69.89,11,HIGH,Brute-Force|Compromised|Malicious
112.203.133.217,4,HIGH,Brute-Force
112.203.136.57,4,HIGH,Brute-Force
112.203.166.211,6,HIGH,Botnet|Brute-Force|Malicious
112.205.207.230,1,HIGH,Brute-Force
112.207.187.32,5,HIGH,Brute-Force|Exploit|Malicious
112.208.70.94,4,HIGH,Brute-Force
112.208.179.228,4,HIGH,Brute-Force
112.208.180.61,6,HIGH,Brute-Force|Exploit|Malicious
112.209.181.210,4,HIGH,Brute-Force
112.216.108.62,7,HIGH,Brute-Force|Malicious
112.216.129.27,6,HIGH,Brute-Force|Malicious
112.217.188.122,8,HIGH,Brute-Force|Malicious
112.219.151.50,7,HIGH,Brute-Force|Malicious
112.250.105.237,3,HIGH,Brute-Force
113.11.34.221,7,HIGH,Brute-Force|Malicious|Spam
113.11.231.104,5,HIGH,Brute-Force|Spam
113.19.109.137,6,HIGH,Brute-Force|Malicious
113.20.0.58,6,HIGH,Brute-Force|Malicious
113.25.249.100,7,HIGH,Brute-Force|Malicious|Spam
113.28.86.1,7,HIGH,Brute-Force|Malicious|Spam
113.30.177.170,5,HIGH,Brute-Force
113.31.103.129,5,HIGH,Brute-Force|Malicious
113.31.115.157,5,HIGH,Brute-Force|Malicious
113.44.57.154,2,MEDIUM,Brute-Force
113.56.35.44,6,HIGH,Brute-Force|Malicious
113.67.8.22,5,HIGH,Brute-Force|Malicious|Spam
113.96.15.64,4,HIGH,Brute-Force
113.98.58.179,5,HIGH,Brute-Force|Malicious
113.101.246.156,4,HIGH,Brute-Force
113.108.13.168,7,HIGH,Brute-Force|Malicious
113.108.88.121,7,HIGH,Brute-Force|Malicious|Spam
113.125.165.132,8,HIGH,Brute-Force|Malicious
113.137.40.250,9,HIGH,Brute-Force|Malicious
113.140.95.2,6,HIGH,Brute-Force|Malicious|Spam
113.140.95.250,6,HIGH,Brute-Force|Malicious|Spam
113.141.70.64,6,HIGH,Brute-Force|Malicious
113.141.80.24,5,HIGH,Brute-Force|Spam
113.141.171.139,6,HIGH,Brute-Force|Malicious
113.142.60.99,7,HIGH,Brute-Force|Malicious
113.142.162.15,7,HIGH,Brute-Force|Malicious
113.158.205.225,6,HIGH,Brute-Force|Malicious|Spam
113.160.132.26,4,HIGH,Brute-Force|Spam
113.160.140.138,6,HIGH,Brute-Force|Malicious|Spam
113.161.94.184,6,HIGH,Brute-Force|Malicious
113.161.151.29,5,HIGH,Brute-Force|Malicious|Spam
113.161.189.102,4,HIGH,Brute-Force
113.161.222.150,8,HIGH,Brute-Force|Malicious
113.161.241.120,2,HIGH,Brute-Force
113.163.30.175,2,MEDIUM,Botnet|Brute-Force
113.164.66.10,7,HIGH,Brute-Force|Malicious
113.164.111.143,5,HIGH,Botnet|Brute-Force|Malicious
113.169.202.20,6,HIGH,Botnet|Brute-Force|Malicious
113.171.81.144,5,HIGH,Brute-Force
113.172.124.25,5,HIGH,Brute-Force
113.173.11.26,6,HIGH,Botnet|Brute-Force|Malicious
113.173.44.203,2,MEDIUM,Botnet|Brute-Force
113.177.27.200,4,HIGH,Brute-Force
113.178.37.190,4,HIGH,Botnet|Brute-Force
113.178.44.164,6,HIGH,Botnet|Brute-Force|Malicious
113.180.102.232,2,MEDIUM,Botnet|Brute-Force
113.183.68.57,2,MEDIUM,Botnet|Brute-Force
113.183.245.191,6,HIGH,Botnet|Brute-Force|Malicious
113.185.83.104,5,HIGH,Brute-Force|Exploit|Malicious
113.186.48.73,6,HIGH,Botnet|Brute-Force|Malicious
113.187.13.8,6,HIGH,Botnet|Brute-Force|Malicious
113.190.242.95,6,HIGH,Brute-Force|Malicious|Spam
113.193.187.154,7,HIGH,Brute-Force|Malicious|Spam
113.193.234.210,8,HIGH,Brute-Force|Malicious
113.194.203.31,7,HIGH,Brute-Force|Malicious
113.195.248.6,6,HIGH,Brute-Force|Malicious
113.199.244.60,6,HIGH,Brute-Force|Exploit|Malicious
113.200.121.70,4,HIGH,Brute-Force
113.201.65.26,5,HIGH,Brute-Force
113.201.185.242,5,HIGH,Brute-Force|Spam
113.211.100.251,6,HIGH,Brute-Force|Exploit|Malicious
113.211.215.233,6,HIGH,Brute-Force|Exploit|Malicious
113.212.69.0,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.1,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.2,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.3,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.4,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.5,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.6,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.7,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.8,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.9,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.10,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.11,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.12,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.13,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.14,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.15,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.16,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.17,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.18,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.19,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.20,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.21,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.22,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.23,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.24,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.25,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.26,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.27,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.28,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.29,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.30,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.31,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.32,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.33,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.34,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.35,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.36,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.37,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.38,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.39,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.40,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.41,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.42,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.43,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.44,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.45,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.46,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.47,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.48,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.49,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.50,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.51,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.52,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.53,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.54,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.55,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.56,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.57,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.58,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.59,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.60,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.61,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.62,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.63,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.64,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.65,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.66,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.67,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.68,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.69,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.70,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.71,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.72,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.73,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.74,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.75,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.76,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.77,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.78,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.79,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.80,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.81,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.82,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.83,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.84,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.85,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.86,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.87,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.88,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.89,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.90,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.91,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.92,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.93,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.94,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.95,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.96,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.97,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.98,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.99,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.100,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.101,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.102,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.103,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.104,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.105,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.106,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.107,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.108,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.109,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.110,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.111,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.112,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.113,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.114,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.115,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.116,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.117,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.118,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.119,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.120,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.121,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.122,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.123,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.124,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.125,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.126,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.127,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.128,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.129,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.130,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.131,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.132,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.133,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.134,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.135,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.136,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.137,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.138,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.139,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.140,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.141,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.142,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.143,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.144,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.145,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.146,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.147,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.148,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.149,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.150,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.151,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.152,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.153,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.154,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.155,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.156,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.157,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.158,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.159,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.160,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.161,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.162,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.163,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.164,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.165,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.166,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.167,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.168,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.169,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.170,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.171,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.172,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.173,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.174,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.175,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.176,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.177,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.178,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.179,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.180,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.181,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.182,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.183,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.184,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.185,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.186,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.187,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.188,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.189,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.190,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.191,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.192,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.193,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.194,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.195,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.196,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.197,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.198,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.199,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.200,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.201,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.202,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.203,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.204,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.205,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.206,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.207,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.208,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.209,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.210,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.211,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.212,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.213,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.214,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.215,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.216,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.217,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.218,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.219,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.220,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.221,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.222,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.223,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.224,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.225,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.226,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.227,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.228,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.229,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.230,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.231,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.232,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.233,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.234,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.235,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.236,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.237,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.238,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.239,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.240,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.241,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.242,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.243,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.244,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.245,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.246,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.247,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.248,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.249,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.250,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.251,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.252,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.253,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.254,5,HIGH,Brute-Force|Exploit|Spam
113.212.69.255,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.0,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.1,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.2,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.3,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.4,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.5,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.6,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.7,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.8,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.9,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.10,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.11,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.12,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.13,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.14,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.15,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.16,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.17,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.18,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.19,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.20,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.21,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.22,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.23,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.24,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.25,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.26,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.27,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.28,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.29,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.30,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.31,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.32,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.33,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.34,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.35,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.36,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.37,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.38,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.39,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.40,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.41,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.42,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.43,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.44,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.45,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.46,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.47,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.48,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.49,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.50,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.51,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.52,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.53,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.54,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.55,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.56,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.57,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.58,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.59,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.60,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.61,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.62,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.63,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.64,5,HIGH,Brute-Force|Exploit|Spam
113.212.70.65,5,HIGH,Brute-Force|Exploit|Spam
